lat,lon,probability
59.4124,26.6207,0.428
59.4124,26.6624,0.4
59.4124,26.704,0.41
59.4124,26.7457,0.4
59.4124,26.7874,0.4
59.4124,26.829,0.415
59.4124,26.8707,0.407
59.4124,26.9124,0.417
59.4124,26.954,0.433
59.4124,26.9957,0.435
59.4124,27.0374,0.42
59.4124,27.079,0.43
59.4124,27.1207,0.42
59.4124,27.1624,0.403
59.4124,27.204,0.428
59.4124,27.2457,0.435
59.4124,27.2874,0.425
59.4124,27.329,0.417
59.4124,27.3707,0.38
59.4124,27.4124,0.393
59.4124,27.454,0.395
59.4124,27.4957,0.395
59.4124,27.5374,0.395
59.4124,27.579,0.385
59.4124,27.6207,0.38
59.4124,27.6624,0.382
59.4124,27.704,0.393
59.4124,27.7457,0.39
59.4124,27.7874,0.398
59.4124,27.9207,0.403
59.4124,27.9624,0.393
59.4124,28.004,0.417
59.4124,28.0457,0.417
59.4124,28.0874,0.425
59.404,24.179,0.48
59.404,24.2207,0.475
59.404,24.2624,0.44
59.404,24.304,0.44
59.404,24.3457,0.43
59.404,24.3874,0.435
59.404,24.429,0.442
59.404,24.4707,0.447
59.404,24.5124,0.458
59.404,24.554,0.477
59.404,24.5957,0.482
59.404,24.6374,0.472
59.404,24.679,0.472
59.404,24.7207,0.48
59.404,24.7624,0.465
59.404,24.804,0.472
59.404,24.8457,0.468
59.404,24.8874,0.458
59.404,24.929,0.468
59.404,24.9707,0.458
59.404,25.0124,0.44
59.404,25.054,0.445
59.404,25.0957,0.445
59.404,25.1374,0.43
59.404,25.179,0.44
59.404,25.2207,0.44
59.404,25.2624,0.45
59.404,25.304,0.452
59.404,25.3457,0.455
59.404,25.3874,0.465
59.404,25.429,0.468
59.404,25.4707,0.45
59.404,25.5124,0.45
59.404,25.554,0.46
59.404,25.5957,0.447
59.404,25.6374,0.445
59.404,25.679,0.438
59.404,25.7207,0.417
59.404,25.7624,0.41
59.404,25.804,0.415
59.404,25.8457,0.412
59.404,25.8874,0.415
59.404,25.929,0.42
59.404,25.9707,0.403
59.404,26.0124,0.393
59.404,26.054,0.425
59.404,26.0957,0.423
59.404,26.1374,0.387
59.404,26.179,0.42
59.404,26.2207,0.412
59.404,26.2624,0.435
59.404,26.304,0.43
59.404,26.3457,0.435
59.404,26.3874,0.425
59.404,26.429,0.438
59.404,26.4707,0.42
59.404,26.5124,0.428
59.404,26.554,0.442
59.404,26.5957,0.442
59.404,26.6374,0.433
59.404,26.679,0.415
59.404,26.7207,0.417
59.404,26.7624,0.42
59.404,26.804,0.417
59.404,26.8457,0.398
59.404,26.8874,0.417
59.404,26.929,0.417
59.404,26.9707,0.452
59.404,27.0124,0.44
59.404,27.054,0.45
59.404,27.0957,0.45
59.404,27.1374,0.405
59.404,27.179,0.393
59.404,27.2207,0.435
59.404,27.2624,0.423
59.404,27.304,0.417
59.404,27.3457,0.415
59.404,27.3874,0.385
59.404,27.429,0.39
59.404,27.4707,0.39
59.404,27.5124,0.373
59.404,27.554,0.37
59.404,27.5957,0.39
59.404,27.6374,0.387
59.404,27.679,0.387
59.404,27.7207,0.393
59.404,27.7624,0.41
59.404,27.804,0.39
59.404,27.8457,0.38
59.404,27.8874,0.382
59.404,27.929,0.39
59.404,27.9707,0.398
59.404,28.0124,0.42
59.404,28.054,0.425
59.404,28.0957,0.433
59.3957,24.179,0.485
59.3957,24.2207,0.47
59.3957,24.2624,0.465
59.3957,24.304,0.433
59.3957,24.3457,0.423
59.3957,24.3874,0.428
59.3957,24.429,0.45
59.3957,24.4707,0.442
59.3957,24.5124,0.455
59.3957,24.554,0.48
59.3957,24.5957,0.447
59.3957,24.6374,0.465
59.3957,24.679,0.452
59.3957,24.7207,0.477
59.3957,24.7624,0.475
59.3957,24.804,0.468
59.3957,24.8457,0.463
59.3957,24.8874,0.452
59.3957,24.929,0.463
59.3957,24.9707,0.452
59.3957,25.0124,0.445
59.3957,25.054,0.44
59.3957,25.0957,0.438
59.3957,25.1374,0.43
59.3957,25.179,0.452
59.3957,25.2207,0.433
59.3957,25.2624,0.455
59.3957,25.304,0.45
59.3957,25.3457,0.44
59.3957,25.3874,0.447
59.3957,25.429,0.452
59.3957,25.4707,0.447
59.3957,25.5124,0.46
59.3957,25.554,0.46
59.3957,25.5957,0.425
59.3957,25.6374,0.44
59.3957,25.679,0.42
59.3957,25.7207,0.415
59.3957,25.7624,0.415
59.3957,25.804,0.398
59.3957,25.8457,0.425
59.3957,25.8874,0.42
59.3957,25.929,0.423
59.3957,25.9707,0.407
59.3957,26.0124,0.41
59.3957,26.054,0.442
59.3957,26.0957,0.42
59.3957,26.1374,0.42
59.3957,26.179,0.42
59.3957,26.2207,0.403
59.3957,26.2624,0.447
59.3957,26.304,0.425
59.3957,26.3457,0.438
59.3957,26.3874,0.438
59.3957,26.429,0.42
59.3957,26.4707,0.423
59.3957,26.5124,0.417
59.3957,26.554,0.452
59.3957,26.5957,0.452
59.3957,26.6374,0.405
59.3957,26.679,0.42
59.3957,26.7207,0.423
59.3957,26.7624,0.415
59.3957,26.804,0.425
59.3957,26.8457,0.415
59.3957,26.8874,0.425
59.3957,26.929,0.42
59.3957,26.9707,0.463
59.3957,27.0124,0.452
59.3957,27.054,0.455
59.3957,27.0957,0.452
59.3957,27.1374,0.407
59.3957,27.179,0.428
59.3957,27.2207,0.423
59.3957,27.2624,0.428
59.3957,27.304,0.423
59.3957,27.3457,0.417
59.3957,27.3874,0.39
59.3957,27.429,0.393
59.3957,27.4707,0.4
59.3957,27.5124,0.387
59.3957,27.554,0.368
59.3957,27.5957,0.37
59.3957,27.6374,0.377
59.3957,27.679,0.38
59.3957,27.7207,0.37
59.3957,27.7624,0.382
59.3957,27.804,0.382
59.3957,27.8457,0.363
59.3957,27.8874,0.38
59.3957,27.929,0.385
59.3957,27.9707,0.4
59.3957,28.0124,0.405
59.3957,28.054,0.428
59.3957,28.0957,0.425
59.3957,28.1374,0.425
59.3874,24.0624,0.423
59.3874,24.2124,0.42
59.3874,24.254,0.46
59.3874,24.2957,0.44
59.3874,24.3374,0.423
59.3874,24.379,0.43
59.3874,24.4207,0.46
59.3874,24.4624,0.452
59.3874,24.504,0.463
59.3874,24.5457,0.455
59.3874,24.5874,0.445
59.3874,24.629,0.47
59.3874,24.6707,0.447
59.3874,24.7124,0.463
59.3874,24.754,0.475
59.3874,24.7957,0.477
59.3874,24.8374,0.475
59.3874,24.879,0.463
59.3874,24.9207,0.445
59.3874,24.9624,0.458
59.3874,25.004,0.452
59.3874,25.0457,0.465
59.3874,25.0874,0.438
59.3874,25.129,0.44
59.3874,25.1707,0.458
59.3874,25.2124,0.455
59.3874,25.254,0.45
59.3874,25.2957,0.47
59.3874,25.3374,0.458
59.3874,25.379,0.45
59.3874,25.4207,0.458
59.3874,25.4624,0.455
59.3874,25.504,0.475
59.3874,25.5457,0.44
59.3874,25.5874,0.438
59.3874,25.629,0.412
59.3874,25.6707,0.423
59.3874,25.7124,0.417
59.3874,25.754,0.43
59.3874,25.7957,0.41
59.3874,25.8374,0.41
59.3874,25.879,0.415
59.3874,25.9207,0.42
59.3874,25.9624,0.415
59.3874,26.004,0.42
59.3874,26.0457,0.435
59.3874,26.0874,0.423
59.3874,26.129,0.44
59.3874,26.1707,0.438
59.3874,26.2124,0.407
59.3874,26.254,0.438
59.3874,26.2957,0.435
59.3874,26.3374,0.442
59.3874,26.379,0.445
59.3874,26.4207,0.423
59.3874,26.4624,0.425
59.3874,26.504,0.43
59.3874,26.5457,0.44
59.3874,26.5874,0.442
59.3874,26.629,0.433
59.3874,26.6707,0.417
59.3874,26.7124,0.425
59.3874,26.754,0.425
59.3874,26.7957,0.415
59.3874,26.8374,0.452
59.3874,26.879,0.423
59.3874,26.9207,0.44
59.3874,26.9624,0.47
59.3874,27.004,0.452
59.3874,27.0457,0.46
59.3874,27.0874,0.438
59.3874,27.129,0.41
59.3874,27.1707,0.433
59.3874,27.2124,0.435
59.3874,27.254,0.425
59.3874,27.2957,0.417
59.3874,27.3374,0.43
59.3874,27.379,0.425
59.3874,27.4207,0.382
59.3874,27.4624,0.398
59.3874,27.504,0.387
59.3874,27.5457,0.38
59.3874,27.5874,0.373
59.3874,27.629,0.373
59.3874,27.6707,0.382
59.3874,27.7124,0.368
59.3874,27.754,0.4
59.3874,27.7957,0.4
59.3874,27.8374,0.368
59.3874,27.879,0.377
59.3874,27.9207,0.39
59.3874,27.9624,0.4
59.3874,28.004,0.403
59.3874,28.0457,0.405
59.3874,28.0874,0.428
59.3874,28.129,0.44
59.379,24.0374,0.463
59.379,24.079,0.458
59.379,24.2124,0.495
59.379,24.254,0.447
59.379,24.2957,0.43
59.379,24.3374,0.433
59.379,24.379,0.433
59.379,24.4207,0.452
59.379,24.4624,0.452
59.379,24.504,0.458
59.379,24.5457,0.472
59.379,24.5874,0.458
59.379,24.629,0.475
59.379,24.6707,0.482
59.379,24.7124,0.495
59.379,24.754,0.482
59.379,24.7957,0.48
59.379,24.8374,0.485
59.379,24.879,0.482
59.379,24.9207,0.458
59.379,24.9624,0.452
59.379,25.004,0.468
59.379,25.0457,0.455
59.379,25.0874,0.438
59.379,25.129,0.44
59.379,25.1707,0.458
59.379,25.2124,0.463
59.379,25.254,0.45
59.379,25.2957,0.463
59.379,25.3374,0.458
59.379,25.379,0.447
59.379,25.4207,0.455
59.379,25.4624,0.445
59.379,25.504,0.45
59.379,25.5457,0.438
59.379,25.5874,0.435
59.379,25.629,0.43
59.379,25.6707,0.428
59.379,25.7124,0.41
59.379,25.754,0.41
59.379,25.7957,0.417
59.379,25.8374,0.415
59.379,25.879,0.428
59.379,25.9207,0.403
59.379,25.9624,0.398
59.379,26.004,0.423
59.379,26.0457,0.433
59.379,26.0874,0.447
59.379,26.129,0.433
59.379,26.1707,0.438
59.379,26.2124,0.407
59.379,26.254,0.433
59.379,26.2957,0.44
59.379,26.3374,0.438
59.379,26.379,0.435
59.379,26.4207,0.435
59.379,26.4624,0.452
59.379,26.504,0.428
59.379,26.5457,0.44
59.379,26.5874,0.43
59.379,26.629,0.423
59.379,26.6707,0.42
59.379,26.7124,0.42
59.379,26.754,0.42
59.379,26.7957,0.417
59.379,26.8374,0.447
59.379,26.879,0.423
59.379,26.9207,0.45
59.379,26.9624,0.465
59.379,27.004,0.46
59.379,27.0457,0.45
59.379,27.0874,0.423
59.379,27.129,0.405
59.379,27.1707,0.405
59.379,27.2124,0.44
59.379,27.254,0.42
59.379,27.2957,0.41
59.379,27.3374,0.428
59.379,27.379,0.425
59.379,27.4207,0.382
59.379,27.4624,0.382
59.379,27.504,0.387
59.379,27.5457,0.368
59.379,27.5874,0.38
59.379,27.629,0.37
59.379,27.6707,0.382
59.379,27.7124,0.382
59.379,27.754,0.39
59.379,27.7957,0.398
59.379,27.8374,0.382
59.379,27.879,0.387
59.379,27.9207,0.4
59.379,27.9624,0.382
59.379,28.004,0.395
59.379,28.0457,0.395
59.379,28.0874,0.442
59.379,28.129,0.442
59.379,28.1707,0.455
59.3707,24.0707,0.435
59.3707,24.1124,0.44
59.3707,24.229,0.463
59.3707,24.2707,0.45
59.3707,24.3124,0.428
59.3707,24.354,0.433
59.3707,24.3957,0.455
59.3707,24.4374,0.45
59.3707,24.479,0.468
59.3707,24.5207,0.463
59.3707,24.5624,0.485
59.3707,24.604,0.458
59.3707,24.6457,0.468
59.3707,24.6874,0.465
59.3707,24.729,0.495
59.3707,24.7707,0.465
59.3707,24.8124,0.482
59.3707,24.854,0.493
59.3707,24.8957,0.485
59.3707,24.9374,0.452
59.3707,24.979,0.46
59.3707,25.0207,0.472
59.3707,25.0624,0.442
59.3707,25.104,0.44
59.3707,25.1457,0.463
59.3707,25.1874,0.472
59.3707,25.229,0.44
59.3707,25.2707,0.458
59.3707,25.3124,0.465
59.3707,25.354,0.463
59.3707,25.3957,0.445
59.3707,25.4374,0.44
59.3707,25.479,0.447
59.3707,25.5207,0.45
59.3707,25.5624,0.445
59.3707,25.604,0.442
59.3707,25.6457,0.46
59.3707,25.6874,0.42
59.3707,25.729,0.435
59.3707,25.7707,0.412
59.3707,25.8124,0.438
59.3707,25.854,0.415
59.3707,25.8957,0.403
59.3707,25.9374,0.407
59.3707,25.979,0.438
59.3707,26.0207,0.433
59.3707,26.0624,0.44
59.3707,26.104,0.438
59.3707,26.1457,0.433
59.3707,26.1874,0.433
59.3707,26.229,0.403
59.3707,26.2707,0.447
59.3707,26.3124,0.447
59.3707,26.354,0.435
59.3707,26.3957,0.45
59.3707,26.4374,0.45
59.3707,26.479,0.452
59.3707,26.5207,0.447
59.3707,26.5624,0.44
59.3707,26.604,0.433
59.3707,26.6457,0.417
59.3707,26.6874,0.415
59.3707,26.729,0.423
59.3707,26.7707,0.417
59.3707,26.8124,0.417
59.3707,26.854,0.447
59.3707,26.8957,0.42
59.3707,26.9374,0.455
59.3707,26.979,0.46
59.3707,27.0207,0.46
59.3707,27.0624,0.43
59.3707,27.104,0.428
59.3707,27.1457,0.407
59.3707,27.1874,0.428
59.3707,27.229,0.452
59.3707,27.2707,0.38
59.3707,27.3124,0.423
59.3707,27.354,0.428
59.3707,27.3957,0.423
59.3707,27.4374,0.382
59.3707,27.479,0.373
59.3707,27.5207,0.382
59.3707,27.5624,0.368
59.3707,27.604,0.373
59.3707,27.6457,0.377
59.3707,27.6874,0.373
59.3707,27.729,0.382
59.3707,27.7707,0.377
59.3707,27.8124,0.373
59.3707,27.854,0.382
59.3707,27.8957,0.393
59.3707,27.9374,0.398
59.3707,27.979,0.39
59.3707,28.0207,0.403
59.3707,28.0624,0.42
59.3707,28.104,0.433
59.3707,28.1457,0.455
59.3624,24.029,0.477
59.3624,24.0707,0.442
59.3624,24.1124,0.433
59.3624,24.2207,0.46
59.3624,24.2624,0.42
59.3624,24.304,0.425
59.3624,24.3457,0.43
59.3624,24.3874,0.435
59.3624,24.429,0.458
59.3624,24.4707,0.468
59.3624,24.5124,0.458
59.3624,24.554,0.477
59.3624,24.5957,0.48
59.3624,24.6374,0.472
59.3624,24.679,0.455
59.3624,24.7207,0.498
59.3624,24.7624,0.458
59.3624,24.804,0.455
59.3624,24.8457,0.49
59.3624,24.8874,0.482
59.3624,24.929,0.463
59.3624,24.9707,0.468
59.3624,25.0124,0.463
59.3624,25.054,0.45
59.3624,25.0957,0.46
59.3624,25.1374,0.468
59.3624,25.179,0.463
59.3624,25.2207,0.433
59.3624,25.2624,0.455
59.3624,25.304,0.477
59.3624,25.3457,0.44
59.3624,25.3874,0.46
59.3624,25.429,0.433
59.3624,25.4707,0.455
59.3624,25.5124,0.455
59.3624,25.554,0.447
59.3624,25.5957,0.42
59.3624,25.6374,0.44
59.3624,25.679,0.43
59.3624,25.7207,0.412
59.3624,25.7624,0.41
59.3624,25.804,0.407
59.3624,25.8457,0.41
59.3624,25.8874,0.4
59.3624,25.929,0.393
59.3624,25.9707,0.435
59.3624,26.0124,0.44
59.3624,26.054,0.44
59.3624,26.0957,0.442
59.3624,26.1374,0.43
59.3624,26.179,0.435
59.3624,26.2207,0.428
59.3624,26.2624,0.447
59.3624,26.304,0.45
59.3624,26.3457,0.442
59.3624,26.3874,0.45
59.3624,26.429,0.435
59.3624,26.4707,0.452
59.3624,26.5124,0.442
59.3624,26.554,0.425
59.3624,26.5957,0.442
59.3624,26.6374,0.425
59.3624,26.679,0.438
59.3624,26.7207,0.42
59.3624,26.7624,0.42
59.3624,26.804,0.41
59.3624,26.8457,0.435
59.3624,26.8874,0.435
59.3624,26.929,0.445
59.3624,26.9707,0.463
59.3624,27.0124,0.455
59.3624,27.054,0.42
59.3624,27.0957,0.42
59.3624,27.1374,0.407
59.3624,27.179,0.438
59.3624,27.2207,0.442
59.3624,27.2624,0.42
59.3624,27.304,0.412
59.3624,27.3457,0.425
59.3624,27.3874,0.428
59.3624,27.429,0.43
59.3624,27.4707,0.39
59.3624,27.5124,0.382
59.3624,27.554,0.387
59.3624,27.5957,0.382
59.3624,27.6374,0.382
59.3624,27.679,0.377
59.3624,27.7207,0.365
59.3624,27.7624,0.368
59.3624,27.804,0.352
59.3624,27.8457,0.368
59.3624,27.8874,0.385
59.3624,27.929,0.385
59.3624,27.9707,0.39
59.3624,28.0124,0.403
59.3624,28.054,0.423
59.3624,28.0957,0.433
59.3624,28.1374,0.445
59.354,24.0457,0.48
59.354,24.0874,0.442
59.354,24.129,0.445
59.354,24.1707,0.48
59.354,24.2124,0.458
59.354,24.254,0.407
59.354,24.2957,0.425
59.354,24.3374,0.423
59.354,24.379,0.438
59.354,24.4207,0.455
59.354,24.4624,0.458
59.354,24.504,0.468
59.354,24.5457,0.488
59.354,24.5874,0.49
59.354,24.629,0.495
59.354,24.6707,0.46
59.354,24.7124,0.51
59.354,24.754,0.5
59.354,24.7957,0.463
59.354,24.8374,0.472
59.354,24.879,0.498
59.354,24.9207,0.455
59.354,24.9624,0.452
59.354,25.004,0.45
59.354,25.0457,0.442
59.354,25.0874,0.465
59.354,25.129,0.468
59.354,25.1707,0.463
59.354,25.2124,0.433
59.354,25.254,0.47
59.354,25.2957,0.475
59.354,25.3374,0.463
59.354,25.379,0.463
59.354,25.4207,0.455
59.354,25.4624,0.447
59.354,25.504,0.445
59.354,25.5457,0.428
59.354,25.5874,0.44
59.354,25.629,0.438
59.354,25.6707,0.445
59.354,25.7124,0.417
59.354,25.754,0.4
59.354,25.7957,0.403
59.354,25.8374,0.417
59.354,25.879,0.403
59.354,25.9207,0.415
59.354,25.9624,0.433
59.354,26.004,0.433
59.354,26.0457,0.428
59.354,26.0874,0.442
59.354,26.129,0.433
59.354,26.1707,0.417
59.354,26.2124,0.44
59.354,26.254,0.447
59.354,26.2957,0.43
59.354,26.3374,0.433
59.354,26.379,0.44
59.354,26.4207,0.433
59.354,26.4624,0.45
59.354,26.504,0.438
59.354,26.5457,0.42
59.354,26.5874,0.42
59.354,26.629,0.428
59.354,26.6707,0.447
59.354,26.7124,0.417
59.354,26.754,0.412
59.354,26.7957,0.42
59.354,26.8374,0.438
59.354,26.879,0.433
59.354,26.9207,0.458
59.354,26.9624,0.45
59.354,27.004,0.447
59.354,27.0457,0.452
59.354,27.0874,0.428
59.354,27.129,0.41
59.354,27.1707,0.42
59.354,27.2124,0.445
59.354,27.254,0.438
59.354,27.2957,0.417
59.354,27.3374,0.423
59.354,27.379,0.435
59.354,27.4207,0.428
59.354,27.4624,0.387
59.354,27.504,0.403
59.354,27.5457,0.398
59.354,27.5874,0.377
59.354,27.629,0.377
59.354,27.6707,0.38
59.354,27.7124,0.365
59.354,27.754,0.363
59.354,27.7957,0.37
59.354,27.8374,0.375
59.354,27.879,0.398
59.354,27.9207,0.39
59.354,27.9624,0.385
59.354,28.004,0.415
59.354,28.0457,0.425
59.354,28.0874,0.44
59.3457,24.0624,0.49
59.3457,24.104,0.433
59.3457,24.1457,0.455
59.3457,24.1874,0.48
59.3457,24.229,0.44
59.3457,24.2707,0.433
59.3457,24.3124,0.428
59.3457,24.354,0.438
59.3457,24.3957,0.46
59.3457,24.4374,0.465
59.3457,24.479,0.47
59.3457,24.5207,0.472
59.3457,24.5624,0.51
59.3457,24.604,0.517
59.3457,24.6457,0.49
59.3457,24.6874,0.493
59.3457,24.729,0.495
59.3457,24.7707,0.468
59.3457,24.8124,0.49
59.3457,24.854,0.472
59.3457,24.8957,0.48
59.3457,24.9374,0.475
59.3457,24.979,0.447
59.3457,25.0207,0.425
59.3457,25.0624,0.47
59.3457,25.104,0.468
59.3457,25.1457,0.458
59.3457,25.1874,0.46
59.3457,25.229,0.445
59.3457,25.2707,0.435
59.3457,25.3124,0.488
59.3457,25.354,0.45
59.3457,25.3957,0.458
59.3457,25.4374,0.445
59.3457,25.479,0.447
59.3457,25.5207,0.438
59.3457,25.5624,0.438
59.3457,25.604,0.42
59.3457,25.6457,0.447
59.3457,25.6874,0.44
59.3457,25.729,0.417
59.3457,25.7707,0.407
59.3457,25.8124,0.412
59.3457,25.854,0.417
59.3457,25.8957,0.407
59.3457,25.9374,0.428
59.3457,25.979,0.438
59.3457,26.0207,0.438
59.3457,26.0624,0.428
59.3457,26.104,0.442
59.3457,26.1457,0.43
59.3457,26.1874,0.417
59.3457,26.229,0.438
59.3457,26.2707,0.425
59.3457,26.3124,0.425
59.3457,26.354,0.44
59.3457,26.3957,0.45
59.3457,26.4374,0.438
59.3457,26.479,0.438
59.3457,26.5207,0.452
59.3457,26.5624,0.42
59.3457,26.604,0.423
59.3457,26.6457,0.452
59.3457,26.6874,0.442
59.3457,26.729,0.43
59.3457,26.7707,0.415
59.3457,26.8124,0.42
59.3457,26.854,0.425
59.3457,26.8957,0.425
59.3457,26.9374,0.447
59.3457,26.979,0.43
59.3457,27.0207,0.468
59.3457,27.0624,0.46
59.3457,27.104,0.428
59.3457,27.1457,0.412
59.3457,27.1874,0.412
59.3457,27.229,0.428
59.3457,27.2707,0.428
59.3457,27.3124,0.438
59.3457,27.354,0.423
59.3457,27.3957,0.425
59.3457,27.4374,0.415
59.3457,27.479,0.39
59.3457,27.5207,0.387
59.3457,27.5624,0.412
59.3457,27.604,0.382
59.3457,27.6457,0.382
59.3457,27.6874,0.387
59.3457,27.729,0.357
59.3457,27.7707,0.377
59.3457,27.8124,0.382
59.3457,27.854,0.382
59.3457,27.8957,0.393
59.3457,27.9374,0.403
59.3457,27.979,0.395
59.3457,28.0207,0.42
59.3457,28.0624,0.43
59.3374,24.104,0.45
59.3374,24.1457,0.442
59.3374,24.1874,0.43
59.3374,24.229,0.43
59.3374,24.2707,0.425
59.3374,24.3124,0.425
59.3374,24.354,0.442
59.3374,24.3957,0.472
59.3374,24.4374,0.475
59.3374,24.479,0.47
59.3374,24.5207,0.488
59.3374,24.5624,0.507
59.3374,24.604,0.493
59.3374,24.6457,0.49
59.3374,24.6874,0.51
59.3374,24.729,0.493
59.3374,24.7707,0.475
59.3374,24.8124,0.493
59.3374,24.854,0.47
59.3374,24.8957,0.482
59.3374,24.9374,0.452
59.3374,24.979,0.442
59.3374,25.0207,0.433
59.3374,25.0624,0.455
59.3374,25.104,0.455
59.3374,25.1457,0.463
59.3374,25.1874,0.458
59.3374,25.229,0.445
59.3374,25.2707,0.45
59.3374,25.3124,0.485
59.3374,25.354,0.442
59.3374,25.3957,0.442
59.3374,25.4374,0.45
59.3374,25.479,0.45
59.3374,25.5207,0.435
59.3374,25.5624,0.45
59.3374,25.604,0.415
59.3374,25.6457,0.45
59.3374,25.6874,0.442
59.3374,25.729,0.41
59.3374,25.7707,0.407
59.3374,25.8124,0.41
59.3374,25.854,0.41
59.3374,25.8957,0.393
59.3374,25.9374,0.43
59.3374,25.979,0.417
59.3374,26.0207,0.428
59.3374,26.0624,0.44
59.3374,26.104,0.438
59.3374,26.1457,0.44
59.3374,26.1874,0.405
59.3374,26.229,0.435
59.3374,26.2707,0.433
59.3374,26.3124,0.435
59.3374,26.354,0.442
59.3374,26.3957,0.452
59.3374,26.4374,0.447
59.3374,26.479,0.452
59.3374,26.5207,0.435
59.3374,26.5624,0.433
59.3374,26.604,0.438
59.3374,26.6457,0.458
59.3374,26.6874,0.445
59.3374,26.729,0.415
59.3374,26.7707,0.412
59.3374,26.8124,0.42
59.3374,26.854,0.43
59.3374,26.8957,0.423
59.3374,26.9374,0.45
59.3374,26.979,0.435
59.3374,27.0207,0.463
59.3374,27.0624,0.458
59.3374,27.104,0.417
59.3374,27.1457,0.42
59.3374,27.1874,0.405
59.3374,27.229,0.412
59.3374,27.2707,0.423
59.3374,27.3124,0.41
59.3374,27.354,0.44
59.3374,27.3957,0.42
59.3374,27.4374,0.4
59.3374,27.479,0.377
59.3374,27.5207,0.403
59.3374,27.5624,0.41
59.3374,27.604,0.39
59.3374,27.6457,0.39
59.3374,27.6874,0.382
59.3374,27.729,0.38
59.3374,27.7707,0.373
59.3374,27.8124,0.373
59.3374,27.854,0.395
59.3374,27.8957,0.415
59.3374,27.9374,0.403
59.3374,27.979,0.428
59.329,24.0624,0.46
59.329,24.104,0.472
59.329,24.1457,0.452
59.329,24.1874,0.438
59.329,24.229,0.415
59.329,24.2707,0.43
59.329,24.3124,0.438
59.329,24.354,0.458
59.329,24.3957,0.465
59.329,24.4374,0.477
59.329,24.479,0.468
59.329,24.5207,0.482
59.329,24.5624,0.507
59.329,24.604,0.493
59.329,24.6457,0.477
59.329,24.6874,0.507
59.329,24.729,0.47
59.329,24.7707,0.47
59.329,24.8124,0.485
59.329,24.854,0.482
59.329,24.8957,0.458
59.329,24.9374,0.45
59.329,24.979,0.438
59.329,25.0207,0.45
59.329,25.0624,0.438
59.329,25.104,0.445
59.329,25.1457,0.452
59.329,25.1874,0.452
59.329,25.229,0.45
59.329,25.2707,0.44
59.329,25.3124,0.49
59.329,25.354,0.438
59.329,25.3957,0.442
59.329,25.4374,0.45
59.329,25.479,0.442
59.329,25.5207,0.45
59.329,25.5624,0.438
59.329,25.604,0.423
59.329,25.6457,0.428
59.329,25.6874,0.438
59.329,25.729,0.425
59.329,25.7707,0.412
59.329,25.8124,0.407
59.329,25.854,0.405
59.329,25.8957,0.398
59.329,25.9374,0.405
59.329,25.979,0.42
59.329,26.0207,0.445
59.329,26.0624,0.445
59.329,26.104,0.452
59.329,26.1457,0.442
59.329,26.1874,0.423
59.329,26.229,0.425
59.329,26.2707,0.438
59.329,26.3124,0.438
59.329,26.354,0.442
59.329,26.3957,0.455
59.329,26.4374,0.45
59.329,26.479,0.447
59.329,26.5207,0.428
59.329,26.5624,0.438
59.329,26.604,0.445
59.329,26.6457,0.455
59.329,26.6874,0.43
59.329,26.729,0.415
59.329,26.7707,0.417
59.329,26.8124,0.405
59.329,26.854,0.425
59.329,26.8957,0.425
59.329,26.9374,0.44
59.329,26.979,0.438
59.329,27.0207,0.458
59.329,27.0624,0.46
59.329,27.104,0.425
59.329,27.1457,0.428
59.329,27.1874,0.405
59.329,27.229,0.423
59.329,27.2707,0.407
59.329,27.3124,0.405
59.329,27.354,0.435
59.329,27.3957,0.442
59.329,27.4374,0.407
59.329,27.479,0.423
59.329,27.5207,0.405
59.329,27.5624,0.41
59.329,27.604,0.382
59.329,27.6457,0.393
59.329,27.6874,0.382
59.329,27.729,0.375
59.329,27.7707,0.373
59.329,27.8124,0.387
59.329,27.854,0.39
59.329,27.8957,0.403
59.329,27.9374,0.41
59.329,27.979,0.405
59.329,28.0207,0.405
59.3207,24.104,0.48
59.3207,24.1457,0.428
59.3207,24.1874,0.445
59.3207,24.229,0.433
59.3207,24.2707,0.428
59.3207,24.3124,0.428
59.3207,24.354,0.463
59.3207,24.3957,0.482
59.3207,24.4374,0.488
59.3207,24.479,0.477
59.3207,24.5207,0.48
59.3207,24.5624,0.507
59.3207,24.604,0.482
59.3207,24.6457,0.48
59.3207,24.6874,0.472
59.3207,24.729,0.48
59.3207,24.7707,0.47
59.3207,24.8124,0.477
59.3207,24.854,0.477
59.3207,24.8957,0.445
59.3207,24.9374,0.447
59.3207,24.979,0.452
59.3207,25.0207,0.438
59.3207,25.0624,0.433
59.3207,25.104,0.438
59.3207,25.1457,0.445
59.3207,25.1874,0.455
59.3207,25.229,0.465
59.3207,25.2707,0.46
59.3207,25.3124,0.472
59.3207,25.354,0.447
59.3207,25.3957,0.452
59.3207,25.4374,0.452
59.3207,25.479,0.442
59.3207,25.5207,0.438
59.3207,25.5624,0.452
59.3207,25.604,0.423
59.3207,25.6457,0.417
59.3207,25.6874,0.45
59.3207,25.729,0.428
59.3207,25.7707,0.415
59.3207,25.8124,0.415
59.3207,25.854,0.433
59.3207,25.8957,0.433
59.3207,25.9374,0.41
59.3207,25.979,0.435
59.3207,26.0207,0.445
59.3207,26.0624,0.452
59.3207,26.104,0.423
59.3207,26.1457,0.44
59.3207,26.1874,0.435
59.3207,26.229,0.44
